User ID,Star Spend,Collection Power,Gold,Green Stones,Purple Stones,Max Normal Constellation,Max Raid Constellation
5081658637,0,15,2150,810,0,constellation2,
5087717748,0,28,4530,3550,100,constellation4,
5091082036,0,19,2150,660,0,constellation2,
5091726541,0,163,82310,21970,9100,constellation9,
509386119,0,4,2150,580,0,constellation2,
5100616548,0,12,3210,1580,0,constellation3,
5103019582,0,22,3150,1550,0,constellation3,
5107038794,0,140,14830,6550,2610,constellation6,
5113184692,0,32,3150,1550,0,constellation3,
5118416901,0,4,2150,580,0,constellation2,
5119539653,0,145,21730,8110,4300,constellation7,
5124639237,0,4,2150,610,0,constellation2,
5130070358,0,52,10150,3550,1000,constellation6,
5132826383,0,3,2150,610,0,constellation2,
5135730689,0,4,2980,600,0,constellation3,
5142409376,0,9,6150,3060,1000,constellation5,
5143273284,0,37,3370,1150,0,constellation3,
5150214552,0,3,2150,550,0,constellation2,
5153369813,0,8,4950,3550,0,constellation4,
5157854912,0,27,8150,3980,1000,constellation5,
5164175107,0,35,3590,2460,0,constellation3,
5165395627,0,4,2150,630,0,constellation2,
5176093560,0,58,44150,12780,6100,constellation9,
5176556462,0,3,2150,580,0,constellation2,
5182435944,0,4,2150,610,0,constellation2,
5184983805,0,16,2630,870,0,constellation2,
518516830,0,11,2150,650,0,constellation2,
5191008523,0,4,2450,610,0,constellation2,
5195859419,0,0,1150,550,0,constellation1,
5197008164,0,3,1150,550,0,constellation1,
5198476583,0,4,2150,620,0,constellation2,
5203711678,0,3,1150,550,0,constellation1,
521813126,0,69,14120,4130,2250,constellation6,
522173520,0,127,39480,8970,4000,constellation9,
5222514594,0,4,2150,580,0,constellation2,
5225637835,0,0,1150,550,0,constellation1,
5229149997,0,45,8150,3550,1000,constellation5,
5236343896,0,4,2150,770,0,constellation2,
5236937568,0,4,2150,740,0,constellation2,
5241833921,0,140,42870,13030,5100,constellation9,
5247121893,0,23,4150,2550,0,constellation4,
5248245480,0,23,3150,1550,0,constellation3,
5264916566,0,4,2150,1080,0,constellation2,
5271004216,0,94,59720,15940,4920,constellation9,
5274758741,0,38,6440,2260,220,constellation5,
5276124387,0,69,3150,1550,0,constellation3,
527908927,0,9,2880,790,0,constellation3,
5284485203,0,133,9910,3600,580,constellation6,
5287428294,0,130,15190,5090,2320,constellation7,
528859487,0,4,2280,850,0,constellation2,
5289834067,0,7,2150,650,0,constellation2,
5302128859,0,4,2150,970,0,constellation2,
5308316484,0,120,8520,3620,960,constellation5,
531277151,0,11,2260,670,0,constellation2,
5314829983,0,60,20150,4970,2700,constellation7,
5315220906,0,55,10620,3600,1880,constellation6,
5317767983,0,123,9100,4350,2000,constellation6,
5318763784,0,122,14600,5180,1950,constellation7,
5326194913,0,0,1150,550,0,constellation1,
5333342620,0,3,2150,680,0,constellation2,
5337346689,0,0,1150,550,0,constellation1,
5338440842,0,39,7660,2680,1000,constellation6,
5339863661,0,3,2150,550,0,constellation2,
5347383729,0,16,3150,1550,0,constellation3,
5349963180,0,55,3150,1550,0,constellation3,
5359452668,0,47,10150,3550,1000,constellation6,
5364700182,0,0,1150,550,0,constellation1,
5365724628,0,4,2940,920,0,constellation3,
5369902876,0,43,4550,2660,1000,constellation4,
5388609971,0,0,1150,550,0,constellation1,
5396566581,0,123,4130,2090,90,constellation4,
540102692,0,145,43090,11660,4740,constellation9,
5404803535,0,18,2150,870,0,constellation2,
5416298514,0,4,2150,640,0,constellation2,
5425730551,0,0,1150,550,0,constellation1,
5427281199,0,4,2150,650,0,constellation2,
5431912726,0,29,3150,800,0,constellation3,
5436980509,0,4,2150,610,0,constellation2,
5439197884,0,4,2150,650,0,constellation2,
5456774348,0,3,2180,550,0,constellation2,
5457665756,0,148,21430,8710,3190,constellation7,
5484493308,0,58,3330,1730,0,constellation3,
5497582724,0,131,5150,2550,2000,constellation4,
549798152,0,4,2150,650,0,constellation2,
5509475079,0,53,40150,13550,10640,constellation9,
5516563607,0,14,3150,1640,0,constellation3,
5529980297,0,4,2150,670,0,constellation2,
5534881751,0,4,2310,990,0,constellation2,
5538189672,0,15,6390,1040,330,constellation5,
5553193884,0,15,2150,610,0,constellation2,
5553289368,0,0,1150,550,0,constellation1,
5556405248,0,23,2350,830,0,constellation2,
5564288491,0,21,2740,810,0,constellation3,
5564416748,0,4,2150,630,0,constellation2,
557360536,0,4,2150,640,0,constellation2,
5577576974,0,8,6940,1140,0,constellation6,
5579368329,0,21,5330,2550,410,constellation4,
5589132040,0,159,44150,13550,5870,constellation9,
5593177776,0,15,4150,2550,0,constellation4,
561013240,0,158,90230,23550,7570,constellation9,
5617810944,0,27,4150,2550,390,constellation4,
5625558110,0,28,8150,3550,1300,constellation5,
5630058607,0,4,2150,790,0,constellation2,
5630094759,0,85,16510,4690,2270,constellation7,
5633819092,0,14,10150,2550,1000,constellation6,
5634986603,0,0,1150,550,0,constellation1,
5638557574,0,4,2150,660,0,constellation2,
5641409375,0,4,3150,2550,0,constellation3,
5649097266,0,60,5150,2550,0,constellation4,
5649563336,0,61,29150,10480,4100,constellation8,
5665734160,0,0,1150,550,0,constellation1,
5668839550,0,25,4150,2550,110,constellation4,
5669434140,0,25,2970,650,0,constellation3,
5670201943,0,16,2280,820,0,constellation2,
5672404198,0,56,7120,3070,180,constellation5,
5677050885,0,57,19150,5810,3100,constellation7,
5677381369,0,33,7150,2550,0,constellation5,
5681855191,0,4,2150,670,0,constellation2,
5684370386,0,0,1150,550,0,constellation1,
5686804129,0,123,56960,16550,7000,constellation9,
5687717971,0,3,2150,550,0,constellation2,
5695616501,0,56,12150,5540,2200,constellation6,
5699764937,0,4,2150,660,0,constellation2,
5709957624,0,28,4950,4420,80,constellation4,
5710626275,0,155,103950,23550,5250,constellation9,
5711268968,0,70,15150,4550,1300,constellation7,
5715153110,0,4,2150,1350,0,constellation2,
5729606598,0,14,2340,600,0,constellation2,
5731501642,0,4,2320,580,0,constellation2,
5734669158,0,56,5350,2620,40,constellation4,
5744062894,0,4,2150,870,0,constellation2,
5745390251,0,45,7150,2910,480,constellation4,
575331614,0,4,2150,670,0,constellation2,
5763762598,0,4,2150,670,0,constellation2,
5773396982,0,118,19150,6550,3000,constellation7,
5776872391,0,56,44150,13550,6700,constellation9,
578206371,0,114,69270,18170,7330,constellation9,
5785998323,0,17,2940,710,0,constellation3,
5787354923,0,0,1150,550,0,constellation1,
5789961051,0,4,3150,2550,0,constellation3,
5792042582,0,4,2150,1120,0,constellation2,
5797916356,0,125,7490,3550,180,constellation5,
5802248819,0,133,29390,9120,4000,constellation8,
580282127,0,72,20310,8550,3200,constellation7,
5804235934,0,129,16310,4730,2200,constellation7,
5806793911,0,4,2450,610,0,constellation2,
5812046704,0,4,2150,960,0,constellation2,
5818724487,0,0,1150,550,0,constellation1,
5822154850,0,15,4150,2550,0,constellation4,
5825789496,0,28,11150,3550,1000,constellation6,
5826357085,0,92,19670,4970,2100,constellation7,
5827057909,0,176,79590,23390,10500,constellation9,
5828991629,0,8,2150,1550,0,constellation2,
5831391157,0,3,1150,550,0,constellation1,
5832199217,0,55,20310,5070,3000,constellation7,
5835819997,0,3,1150,550,0,constellation1,
584075125,0,4,2640,620,0,constellation2,
5843056927,0,49,9450,3550,1000,constellation5,
5843309818,0,58,3380,1850,0,constellation3,
5848157284,0,54,23170,3830,2420,constellation8,
5857946955,0,4,2150,680,0,constellation2,
5859814408,0,153,91830,25550,9100,constellation9,
5860368604,0,27,3150,770,0,constellation3,
5861362983,0,44,21150,8550,4000,constellation7,
5870899936,0,4,2150,590,0,constellation2,
5877752959,0,4,2150,610,0,constellation2,
5878135172,0,4,2150,580,0,constellation2,
5880182925,0,16,2150,790,0,constellation2,
5881031259,0,13,2150,620,0,constellation2,
5883650610,0,37,2150,580,0,constellation2,
5883727470,0,21,2940,590,0,constellation3,
5884112346,0,32,2150,640,0,constellation2,
5887185948,0,4,2150,840,0,constellation2,
5893109081,0,0,1150,550,0,constellation1,
5893261807,0,4,2150,860,0,constellation2,
5900911342,0,3,1150,550,0,constellation1,
5901906608,0,40,11720,3770,2080,constellation6,
5909674587,0,3,1150,550,0,constellation1,
5912036937,0,56,8450,2480,550,constellation6,
5913499571,0,4,2150,660,0,constellation2,
5914143135,0,4,2150,1230,0,constellation2,
5916338747,0,4,2150,920,0,constellation2,
5921965122,0,31,6710,1550,1150,constellation5,
5936995743,0,50,8990,2620,1000,constellation5,
5937889975,0,4,2150,640,0,constellation2,
5940792191,0,77,19750,5600,3200,constellation7,
5941020209,0,121,17990,4830,2660,constellation7,
5957459271,0,36,8150,3550,1000,constellation5,
5958028815,0,0,1150,550,0,constellation1,
5961118354,0,16,2150,590,0,constellation2,
5961678691,0,20,22150,3020,0,constellation8,
5962029297,0,4,2150,610,0,constellation2,
596634913,0,28,2820,640,0,constellation3,
5967416850,0,60,17190,5130,3000,constellation7,
5972237275,0,39,10150,3550,1300,constellation6,
5973666726,0,40,8110,2810,620,constellation5,
597626648,0,37,15150,4550,2000,constellation7,
5976886911,0,4,2660,580,0,constellation3,
5984372399,0,16,2560,780,0,constellation2,
5985850922,0,4,2150,590,0,constellation2,
5989680289,0,48,9150,2550,1000,constellation5,
5990563245,0,25,18150,5550,2000,constellation7,
5994041513,0,21,2150,690,0,constellation2,
6003081759,0,71,6070,3060,370,constellation4,
6004594669,0,4,2300,990,0,constellation2,
6015054437,0,103,45990,13720,6000,constellation9,
6019377013,0,3,2150,550,0,constellation2,
6030028242,0,153,108610,27350,9980,constellation9,
6031293730,0,4,2310,890,0,constellation2,
6036301028,0,166,81210,26890,10300,constellation9,
6038681633,0,4,2150,1000,0,constellation2,
6041370602,0,4,2150,580,0,constellation2,
6045042807,0,8,2150,1490,0,constellation2,
6062454131,0,4,2150,640,0,constellation2,
6063195021,0,65,19150,8550,3340,constellation7,
6063824695,0,4,2150,680,0,constellation2,
6065601592,0,60,53390,13550,6000,constellation9,
6067860597,0,59,2390,920,0,constellation2,
6068505586,0,130,15150,4260,2110,constellation7,
6069304012,0,4,2150,640,0,constellation2,
6079095387,0,12,3150,1800,0,constellation3,
6081822508,0,0,1150,550,0,constellation1,
6086517414,0,4,2150,750,0,constellation2,
6091453403,0,4,2150,670,0,constellation2,
6093198632,0,3,2150,550,0,constellation2,
6096986520,0,48,2290,780,0,constellation2,
6103605430,0,48,11280,3710,1610,constellation6,
6108180132,0,0,1150,550,0,constellation1,
6112543842,0,40,7720,1720,0,constellation6,
6113125907,0,3,2260,630,0,constellation2,
6113790434,0,4,2150,590,0,constellation2,
6118574606,0,23,2430,1280,0,constellation2,
6124526877,0,16,2970,1550,0,constellation3,
6128749707,0,4,2150,800,0,constellation2,
6134610494,0,4,2280,800,0,constellation2,
6137833934,0,184,139620,33550,12900,constellation9,
6140941835,0,119,10970,3770,1480,constellation6,
6141190640,0,4,2150,670,0,constellation2,
6145890941,0,96,3360,1690,0,constellation3,
6148203193,0,4,2150,680,0,constellation2,
6157107633,0,4,2150,870,0,constellation2,
6165569664,0,167,55900,17600,6620,constellation9,
6172091876,0,67,16150,4550,2000,constellation7,
6173758841,0,28,7150,2550,1000,constellation5,
6173783773,0,4,2150,730,0,constellation2,
6176886510,0,118,69140,17350,6030,constellation9,
6183116572,0,4,2150,710,0,constellation2,
6184798317,0,73,72030,17150,6140,constellation9,
6185860567,0,22,2150,760,0,constellation2,
6190274156,0,0,1150,550,0,constellation1,
6195935796,0,120,3150,1680,0,constellation3,
6203689158,0,0,1150,550,0,constellation1,
6207777526,0,4,2260,580,0,constellation2,
6211192566,0,45,2370,750,0,constellation2,
6215812600,0,118,42990,13550,6300,constellation9,
6220015607,0,39,9750,3550,480,constellation5,
6224245632,0,4,2150,580,0,constellation2,
6224304257,0,14,2150,800,0,constellation2,
622525516,0,3,1150,550,0,constellation1,
6234138969,0,48,11150,4550,2000,constellation6,
6235630944,0,23,3150,1640,0,constellation3,
6237191435,0,4,2150,680,0,constellation2,
6238322261,0,112,18510,5280,1510,constellation7,
6242002884,0,192,166150,38480,12200,constellation9,
6247792182,0,15,2500,1550,0,constellation2,
6255826268,0,56,9490,3550,1110,constellation5,
6258075683,0,4,2150,670,0,constellation2,
6274160684,0,4,2150,600,0,constellation2,
6274695179,0,17,3670,2550,0,constellation4,
6295700500,0,55,18750,6560,4200,constellation7,
6299845089,0,4,2150,780,0,constellation2,
6307258600,0,170,46390,13550,6000,constellation9,
6308594113,0,4,2150,600,0,constellation2,
6310614080,0,27,19270,5030,0,constellation8,
6315334138,0,28,3150,610,0,constellation3,
6328730818,0,4,3150,1070,0,constellation3,
6329841123,0,13,6150,2550,570,constellation5,
6330577955,0,46,21070,8550,3600,constellation7,
6332217869,0,3,2150,550,0,constellation2,
633576771,0,158,25510,8140,3930,constellation8,
6341847101,0,0,1150,550,0,constellation1,
6343152219,0,55,23890,6730,3180,constellation8,
6345445671,0,51,7950,3500,220,constellation5,
6348391549,0,137,60630,16490,6920,constellation9,
6352158096,0,4,2150,650,0,constellation2,
635653464,0,50,4150,2550,0,constellation4,
6364173007,0,19,8150,3550,1000,constellation5,
637613179,0,119,9430,3550,1060,constellation6,
6376953575,0,4,2150,650,0,constellation2,
6378896162,0,4,2150,760,0,constellation2,
6381715818,0,175,144900,34070,11000,constellation9,
6381843583,0,14,3150,1550,0,constellation3,
6383848958,0,51,29150,8550,3990,constellation8,
6383853330,0,178,116310,27190,7770,constellation9,
6383888504,0,144,44150,12470,5200,constellation9,
6384937094,0,89,8370,3730,1220,constellation5,
6388023981,0,0,1150,550,0,constellation1,
6390795647,0,143,40150,11550,5820,constellation9,
6391377838,0,182,193210,43960,15430,constellation9,
6397248634,0,54,42030,11750,5280,constellation9,
640202755,0,0,1150,550,0,constellation1,
6403157994,0,156,43150,13550,6960,constellation9,
6412762551,0,29,6950,2550,1000,constellation5,
6416118337,0,100,10150,3550,1090,constellation6,
6416681638,0,16,2280,750,0,constellation2,
6419961752,0,166,42150,11550,7900,constellation9,
6420556467,0,47,5590,2750,1000,constellation4,
6433660971,0,4,2570,670,0,constellation2,
643503322,0,4,2150,650,0,constellation2,
6441398788,0,0,1150,550,0,constellation1,
6441681017,0,25,7790,660,0,constellation6,
6443258963,0,169,117150,29550,12800,constellation9,
6444314835,0,141,20910,10500,4140,constellation7,
6445257567,0,190,156300,39950,14780,constellation9,
6446623588,0,3,1150,550,0,constellation1,
6451279541,0,23,2150,610,0,constellation2,
6451483074,0,0,1150,550,0,constellation1,
6458802549,0,4,2150,670,0,constellation2,
6460712257,0,4,2150,670,0,constellation2,
6465156443,0,21,3150,1550,0,constellation3,
6470053937,0,160,29810,5000,2400,constellation8,
6477132347,0,4,2150,590,0,constellation2,
6480773740,0,19,2270,640,0,constellation2,
6481087993,0,3,1150,550,0,constellation1,
6488095977,0,4,2150,710,0,constellation2,
6490954255,0,0,1150,550,0,constellation1,
6494989015,0,4,3070,1550,0,constellation3,
6495013376,0,4,2150,710,0,constellation2,
6496840988,0,4,2150,1550,0,constellation2,
6498466919,0,17,2150,660,0,constellation2,
6499612263,0,92,18750,7660,3200,constellation7,
649989467,0,66,7010,3320,1000,constellation5,
650568876,0,32,7370,1200,80,constellation5,
6508970159,0,4,3150,2550,0,constellation3,
6510021246,0,16,3150,680,0,constellation3,
6512674051,0,19,3230,1840,0,constellation3,
6515166203,0,54,2560,1550,0,constellation2,
651613290,0,4,2440,640,0,constellation2,
6517659283,0,4,2290,680,0,constellation2,
6519001060,0,4,2150,640,0,constellation2,
6525339343,0,4,2530,620,0,constellation2,
6525866322,0,4,2880,670,0,constellation3,
6527962645,0,79,40150,11620,2930,constellation9,
6543231892,0,3,1150,550,0,constellation1,
6544074541,0,9,2150,620,0,constellation2,
6544984113,0,4,2150,640,0,constellation2,
6548541885,0,4,2150,650,0,constellation2,
655083402,0,18,3840,1550,0,constellation4,
6551499081,0,4,2270,820,0,constellation2,
6552897227,0,4,2150,600,0,constellation2,
6553055816,0,45,4150,2550,0,constellation4,
6555885455,0,4,2150,830,0,constellation2,
6563192424,0,112,20150,6910,3300,constellation7,
6564418953,0,4,2150,670,0,constellation2,
6571406729,0,4,2150,550,0,constellation2,
6572928758,0,4,2150,590,0,constellation2,
6574341123,0,3,1150,550,0,constellation1,
6576938568,0,4,2270,870,0,constellation2,
6581735035,0,3,1150,550,0,constellation1,
658523762,0,15,2270,780,0,constellation2,
6586829384,0,16,2240,1110,0,constellation2,
6587279666,0,56,20730,8550,3220,constellation7,
6593883770,0,65,43970,13780,6070,constellation9,
659718823,0,4,2150,610,0,constellation2,
6598476492,0,108,34150,9400,6270,constellation9,
6602885248,0,4,2150,680,0,constellation2,
6606344739,0,4,2260,580,0,constellation2,
6619831269,0,3,2150,590,0,constellation2,
6626839106,0,4,2340,670,0,constellation2,
6629063459,0,109,45750,8670,4100,constellation9,
6630688405,0,28,7370,1700,180,constellation6,
6633531732,0,3,1150,550,0,constellation1,
6635976844,0,0,1150,550,0,constellation1,
6636442601,0,4,2390,620,0,constellation2,
664479369,0,3,1150,550,0,constellation1,
6655802968,0,14,2150,640,0,constellation2,
6656657766,0,208,382960,72440,23610,constellation9,
6657264822,0,135,58550,16960,6340,constellation9,
6658473054,0,4,2150,670,0,constellation2,
6675143780,0,4,2150,680,0,constellation2,
6676147375,0,102,3120,1670,0,constellation3,
6680630640,0,47,3150,1150,0,constellation3,
6681542451,0,14,3030,1550,0,constellation3,
6685120544,0,24,2150,1430,0,constellation2,
668969342,0,4,2150,810,0,constellation2,
6693776459,0,4,2150,770,0,constellation2,
6703870218,0,0,1150,550,0,constellation1,
6704816605,0,192,154930,36720,8420,constellation9,
6705015612,0,206,187490,43370,19170,constellation9,
6708074143,0,30,4080,620,0,constellation4,
6708728116,0,36,8340,2630,1030,constellation5,
6713824274,0,20,4150,2550,0,constellation4,
6714449018,0,4,2150,620,0,constellation2,
6721355518,0,3,1150,550,0,constellation1,
6727812575,0,0,1150,550,0,constellation1,
6727904114,0,9,2860,860,0,constellation3,
6727928947,0,37,7550,2550,310,constellation5,
6728113816,0,9,2750,620,0,constellation3,
6738002673,0,4,2150,580,0,constellation2,
6745851744,0,35,13150,4550,2000,constellation7,
6747144484,0,57,15150,4550,3000,constellation7,
6751004571,0,4,2150,680,0,constellation2,
6751214700,0,14,3150,600,0,constellation3,
6760639338,0,56,17590,5270,2760,constellation7,
6761676061,0,4,2150,590,0,constellation2,
6763493257,0,4,2150,910,0,constellation2,
6768556766,0,4,2150,630,0,constellation2,
6770367162,0,158,94150,23330,10500,constellation9,
6770970761,0,10,4150,2550,0,constellation4,
6773589209,0,20,2150,610,0,constellation2,
6777845704,0,24,3170,660,0,constellation3,
6783623656,0,207,310950,65870,16920,constellation9,
6783899974,0,141,64120,20150,6820,constellation9,
6790232672,0,23,3280,2550,0,constellation3,
6797121949,0,137,59970,13050,4230,constellation9,
6802464564,0,23,2150,670,0,constellation2,
6805412350,0,4,2390,660,0,constellation2,
6811207434,0,16,3150,2550,0,constellation3,
6814222810,0,31,3150,1550,0,constellation3,
6816225603,0,26,3150,1550,0,constellation3,
6817190915,0,41,10890,3620,1030,constellation6,
6820058662,0,113,96070,27550,8480,constellation9,
6821493142,0,110,12050,3730,910,constellation6,
6823677727,0,3,2150,550,0,constellation2,
6829829165,0,4,2150,630,0,constellation2,
6830354823,0,14,2340,750,0,constellation2,
6833046783,0,144,62560,13550,6600,constellation9,
6833780903,0,29,4150,2760,0,constellation4,
6839671718,0,4,2330,600,0,constellation2,
6841511524,0,0,1150,550,0,constellation1,
6848229846,0,100,50570,14030,6000,constellation9,
6853391828,0,3,2150,550,0,constellation2,
6854528233,0,25,6770,2550,350,constellation5,
6854536215,0,12,2150,640,0,constellation2,
6862907895,0,4,2690,640,0,constellation3,
6862985778,0,4,2150,600,0,constellation2,
6864542963,0,4,2150,630,0,constellation2,
6865499308,0,23,4150,2550,1000,constellation4,
6868998354,0,31,11150,4550,2000,constellation6,
6870389984,0,39,8700,2600,1000,constellation5,
687106358,0,8,2150,1500,0,constellation2,
6873489277,0,55,45550,13550,6100,constellation9,
6877424093,0,3,1150,550,0,constellation1,
6879088961,0,36,3250,1560,0,constellation3,
6881898650,0,44,6430,2670,240,constellation5,
6883086018,0,14,2150,690,0,constellation2,
6883540169,0,4,2150,600,0,constellation2,
6886573831,0,3,2150,550,0,constellation2,
6886728865,0,27,2760,1500,0,constellation3,
6889786254,0,0,1150,550,0,constellation1,
6890763012,0,165,67710,19550,7770,constellation9,
6892258418,0,52,22150,7870,3840,constellation7,
6893377076,0,4,2150,580,0,constellation2,
6894511424,0,47,2690,590,0,constellation3,
6904255410,0,18,4770,2870,250,constellation4,
6909675730,0,0,1150,550,0,constellation1,
6910612507,0,3,1150,550,0,constellation1,
6917154327,0,4,2150,590,0,constellation2,
6920785569,0,50,8580,2970,840,constellation5,
6921958844,0,0,1150,550,0,constellation1,
692705568,0,33,4150,2550,0,constellation4,
6929408452,0,23,3150,1550,0,constellation3,
6930991402,250,249,223770,44270,15220,constellation9,
6933003069,0,29,2150,580,0,constellation2,
6940834821,0,3,2150,550,0,constellation2,
6941956174,0,15,2150,670,0,constellation2,
6943963826,0,48,42150,11550,6900,constellation9,
6951122482,0,13,2150,550,0,constellation2,
6955208896,0,66,16150,4550,2400,constellation7,
6955477112,0,3,1150,550,0,constellation1,
6961074367,0,15,3150,1040,0,constellation3,
6965409724,0,4,2330,960,0,constellation2,
6966744624,0,15,4150,2550,1000,constellation4,
6968812578,0,51,11150,4550,2000,constellation6,
6971374006,0,7,2150,640,0,constellation2,
6971696069,0,114,2150,620,0,constellation2,
6975371712,0,4,2150,770,0,constellation2,
6982337669,0,3,1150,550,0,constellation1,
698377363,0,23,4750,2670,200,constellation4,
6991296798,0,122,8750,4040,1280,constellation5,
6991848065,0,124,20150,6550,3300,constellation7,
6996808769,0,12,2250,850,0,constellation2,
7004703819,0,4,2150,770,0,constellation2,
7004927197,0,59,8460,2560,570,constellation5,
7007887778,0,57,6470,3120,1000,constellation5,
7008070619,0,23,2250,660,0,constellation2,
7009010659,0,116,6150,3550,1000,constellation5,
7009200161,0,10,1150,550,0,constellation1,
7015310158,0,17,2150,600,0,constellation2,
7017258142,0,55,15010,4670,2220,constellation6,
7017767295,0,8,2380,700,0,constellation2,
7017923878,0,24,2540,880,0,constellation2,
7019058514,0,48,5970,2850,330,constellation4,
7020382084,0,31,3150,1550,0,constellation3,
702082651,0,80,44150,13550,6100,constellation9,
7026042906,0,3,1150,550,0,constellation1,
7030187758,0,154,86470,19870,9100,constellation9,
7031032768,0,135,18150,4550,2200,constellation7,
7031663818,0,8,2150,690,0,constellation2,
7031784245,0,47,18420,5740,2630,constellation8,
7040210827,0,9,2740,1550,0,constellation3,
7041427988,0,3,2150,650,0,constellation2,
7042379737,0,0,1150,550,0,constellation1,
7050536069,0,20,3270,2430,0,constellation3,
7052656001,0,4,2280,680,0,constellation2,
7053909297,0,144,19590,6550,3000,constellation7,
7054495942,0,224,468290,73670,15500,constellation9,
7055445573,0,4,2150,640,0,constellation2,
7059435710,0,42,2540,1370,0,constellation2,
7059852928,0,3,1150,550,0,constellation1,
7063614431,0,0,1150,550,0,constellation1,
7068778503,0,0,1150,550,0,constellation1,
7070833162,0,31,14110,4260,1960,constellation6,
7072219682,0,83,3230,2330,0,constellation3,
7072259067,0,33,2930,1550,0,constellation3,
7073314606,0,0,1150,550,0,constellation1,
7074972977,0,24,7150,3550,1000,constellation5,
7079268218,0,111,20330,7550,4500,constellation7,
7079774485,0,13,3150,1550,0,constellation3,
7097390063,0,4,2150,630,0,constellation2,
7098687689,0,175,78300,24250,7160,constellation9,
7100207056,0,185,162820,36120,13300,constellation9,
7102122845,0,169,117150,23550,14930,constellation9,
7104011280,0,4,2150,580,0,constellation2,
7109970989,0,3,1150,550,0,constellation1,
7111948278,0,45,4150,2550,0,constellation4,
7115143197,0,58,2920,1570,0,constellation3,
7117683785,0,8,2190,730,0,constellation2,
7119964337,0,135,19150,6550,4000,constellation7,
7136489078,0,31,9150,4550,1100,constellation5,
7142827294,0,4,2290,630,0,constellation2,
7144158688,0,4,2150,930,0,constellation2,
7150233676,0,8,7290,2550,920,constellation5,
7151457333,0,0,1150,550,0,constellation1,
7153899666,0,4,2150,660,0,constellation2,
7161589629,0,4,2320,650,0,constellation2,
7163465800,0,4,2460,580,0,constellation2,
7168575151,0,16,2150,780,0,constellation2,
7170753435,0,8,1150,550,0,constellation1,
7172165243,0,4,2250,670,0,constellation2,
7179266831,0,8,2150,710,0,constellation2,
7183971093,0,168,209190,48880,29550,constellation9,
7184018758,0,4,2150,830,0,constellation2,
7184178100,0,18,4150,2550,0,constellation4,
7184668238,0,24,8150,3550,1000,constellation5,
7187388961,0,4,2150,610,0,constellation2,
7187732452,0,56,6270,3070,560,constellation5,
7188124719,0,151,45590,12890,5520,constellation9,
7193232067,0,4,2150,590,0,constellation2,
7194449585,0,3,1150,550,0,constellation1,
7197957022,0,3,2150,630,0,constellation2,
7200965541,0,14,2150,550,0,constellation2,
7202494807,0,7,2520,550,0,constellation2,
7203024530,0,4,2150,640,0,constellation2,
7204759662,0,112,5790,3330,1000,constellation4,
7205795122,0,38,8140,2550,0,constellation5,
7206461443,0,34,10350,3550,1270,constellation6,
7207235367,0,27,6150,2550,1300,constellation5,
7210331196,0,41,4150,2550,420,constellation4,
7212173973,0,164,82910,23550,7090,constellation9,
7215060387,0,158,126790,26600,9800,constellation9,
7230218492,0,4,2150,590,0,constellation2,
7230924424,0,4,2150,670,0,constellation2,
7231228061,0,4,2770,620,0,constellation3,
723233716,0,38,2150,610,0,constellation2,
7233972248,0,16,3150,1550,0,constellation3,
7234821887,0,4,2150,660,0,constellation2,
7243629408,0,19,2150,820,0,constellation2,
7244089672,0,3,7590,2550,0,constellation5,
7256258054,0,0,1150,550,0,constellation1,
7257840922,0,4,2150,590,0,constellation2,
7258832790,0,36,7150,2290,1000,constellation5,
7262782545,0,18,9150,3550,1200,constellation5,
7263382067,0,44,10400,4100,2500,constellation6,
7264313248,0,69,21090,7810,3190,constellation7,
7271988833,0,4,2150,590,0,constellation2,
7273430614,0,32,3150,1550,0,constellation3,
7279640329,0,0,1150,550,0,constellation1,
7281398811,0,57,10150,3550,1000,constellation6,
7282551837,0,0,1150,550,0,constellation1,
7294316050,0,94,8640,4020,1170,constellation5,
7296061464,0,0,1150,550,0,constellation1,
7297432417,0,4,2380,810,0,constellation2,
7300964046,0,47,6740,3140,1210,constellation5,
7304421270,0,133,24730,7520,3460,constellation7,
7310934773,0,4,3150,1960,0,constellation3,
7313354432,0,0,1150,550,0,constellation1,
7315557406,0,67,2740,1550,0,constellation3,
7316401136,0,128,24150,9010,4300,constellation8,
7316778111,0,139,20950,5890,4000,constellation7,
7325544041,0,4,2150,680,0,constellation2,
7328162948,0,36,6150,2550,200,constellation5,
7341559852,0,43,13370,4550,2540,constellation7,
7343810367,0,153,45150,13550,7200,constellation9,
7349209656,0,38,17830,1940,240,constellation7,
7352308641,0,16,2150,870,0,constellation2,
7358517972,0,0,1150,550,0,constellation1,
7363318643,0,4,2280,680,0,constellation2,
7366112765,0,56,8610,3850,1510,constellation6,
7373205513,0,51,4150,2550,0,constellation4,
7376332357,0,155,94710,22950,10130,constellation9,
7376676915,0,91,21230,7950,3000,constellation7,
7378668116,0,3,2150,550,0,constellation2,
7396514327,0,9,3090,610,0,constellation3,
7404164503,0,154,118430,26810,10400,constellation9,
7404715758,0,3,1150,550,0,constellation1,
7416230084,0,4,2210,770,0,constellation2,
7419944432,0,14,3150,1550,0,constellation3,
7420797170,0,14,3150,1550,0,constellation3,
7424416250,0,155,66150,19550,7920,constellation9,
7426056142,0,4,2150,630,0,constellation2,
7430821685,0,4,2150,840,0,constellation2,
7433075752,0,4,2340,690,0,constellation2,
